Prüfe 118 OParl-Endpoints...

  [1/118] Stadt Bonn                                          [2/118] Stadt Aachen                                        [3/118] Stadt MÃ¼nster                                      [4/118] Stadt Leipzig                                       [5/118] Stadt KÃ¶ln                                         [6/118] Stadt Krefeld                                       [7/118] Stadt Wuppertal                                     [8/118] Landeshauptstadt DÃ¼sseldorf                        [9/118] Stadt Dresden                                       [10/118] Stadt Hagen                                         [11/118] MÃ¼nchen Transparent                                [12/118] Klingenstadt Solingen                               [13/118] Stadt Bergheim                                      [14/118] Stadt Willich                                       [15/118] Stadt Castrop-Rauxel                                [16/118] Stadt Freiburg                                      [17/118] Stadt Erftstadt                                     [18/118] Stadt Pulheim                                       [19/118] Stadt Rheda-WiedenbrÃ¼ck                            [20/118] Stadt Erkelenz                                      [21/118] Stadt Herford                                       [22/118] Stadt Ulm                                           [23/118] Stadt BrÃ¼hl                                        [24/118] Stadt Bad Kreuznach                                 [25/118] Stadt Pirmasens                                     [26/118] Stadt Goch                                          [27/118] Stadt JÃ¼lich                                       [28/118] Stadt Gronau                                        [29/118] Stadt Wesseling                                     [30/118] Kolpingstadt Kerpen                                 [31/118] Landkreis Ludwigslust-Parchim                       [32/118] Stadt Lahr/Schwarzwald                              [33/118] Stadt Emsdetten                                     [34/118] Landkreis MÃ¤rkisch-Oderland                        [35/118] Kreisverwaltung Euskirchen                          [36/118] Kreis GÃ¼tersloh                                    [37/118] Kreis Viersen                                       [38/118] Eschwege                                            [39/118] Regionalverband Ruhr                                [40/118] Stadt Enger                                         [41/118] Stadt Spenge                                        [42/118] Stadt Braunschweig                                  [43/118] Gemeinde Hiddenhausen                               [44/118] Stadt Vlotho                                        [45/118] Gemeinde Schwalmtal                                 [46/118] Gemeinde Kirchlengern                               [47/118] Gemeinde RÃ¶dinghausen                              [48/118] Gemeinde Aldenhoven                                 [49/118] Stadt Olpe                                          [50/118] Gemeinde Stemwede                                   [51/118] Gemeinde Ladbergen                                  [52/118] Gemeinde Nettersheim                                [53/118] Gemeinde Langenberg                                 [54/118] Gemeinde Weilerswist                                [55/118] Gemeinde Steinhagen                                 [56/118] Stadt Bad MÃ¼nstereifel                             [57/118] Stadt Rees                                          [58/118] Gemeinde Wachtendonk                                [59/118] Stadt Bedburg                                       [60/118] Aarbergen                                           [61/118] Leopoldshohe                                        [62/118] Kronberg im Taunus                                  [63/118] Stadt Bad Pyrmont                                   [64/118] Gemeinde Wallenhorst                                [65/118] Willingen                                           [66/118] Velen                                               [67/118] Gemeinde Schiffdorf                                 [68/118] Gemeinde Harsum                                     [69/118] Stadt Boppard                                       [70/118] Verbandsgemeinde Hagenbach                          [71/118] Amt Trave-Land                                      [72/118] Westerburg                                          [73/118] Stadt GroÃŸalmerode                                 [74/118] Verbandsgemeinde Weida-Land                         [75/118] Hessisch Lichtenau                                  [76/118] Amt Itzstedt                                        [77/118] Kreisstadt Homberg (Efze)                           [78/118] Stadt Parchim                                       [79/118] Gemeinde CÃ¶lbe                                     [80/118] Stadt Bleckede                                      [81/118] Herxheim                                            [82/118] Uplengen                                            [83/118] Gemeinde Waldbrunn im Westerwald                    [84/118] Gemeinde Lohfelden                                  [85/118] Stadt Rosbach                                       [86/118] Stadtverwaltung Ortenberg                           [87/118] Schmitten                                           [88/118] Homberg (Ohm)                                       [89/118] Schwarzenborn                                       [90/118] Gemeinde Fernwald                                   [91/118] Guxhagen                                            [92/118] Gemeinde Ehringshausen                              [93/118] Gemeinde GlashÃ¼tten                                [94/118] Emmelshausen                                        [95/118] Edenkoben                                           [96/118] Samtgemeinde SÃ¶gel                                 [97/118] Salzatal                                            [98/118] Enkenbach-Alsenborn                                 [99/118] Montabaur                                           [100/118] Gemeinde Inden                                      [101/118] Gemeinde HÃ¼rtgenwald                               [102/118] Rahden                                              [103/118] Gemeinde Kreuzau                                    [104/118] Gemeinde Merzenich                                  [105/118] Gemeinde Langerwehe                                 [106/118] Gemeinde NÃ¶rvenich                                 [107/118] Gemeinde Titz                                       [108/118] Gemeinde VettweiÃŸ                                  [109/118] Stadt Linnich                                       [110/118] OParl Mirror                                        [111/118] Politik bei Uns                                     [112/118] Gemeinde Kall                                       [113/118] Berlin Marzahn-Hellersdorf                          [114/118] Berlin Treptow-KÃ¶penick                            [115/118] Berlin Lichtenberg                                  [116/118] Berlin Steglitz-Zehlendorf                          [117/118] Berlin Reinickendorf                                [118/118] Berlin Pankow                                     

============================================================================================================================================
ERGEBNIS: 272 Bodies erreichbar, 22 Fehler
============================================================================================================================================

 Nr.  Status    Body-Name                                      Body-URL / Fehler
  38  OK        Bezirksausschuss 21: Pasing-Obermenzing        https://www.muenchen-transparent.de/oparl/v1.0/body/21
  39  OK        Bezirksausschuss 22: Aubing-Lochhausen-Langwied  https://www.muenchen-transparent.de/oparl/v1.0/body/22
  40  OK        Bezirksausschuss 23: Allach-Untermenzing       https://www.muenchen-transparent.de/oparl/v1.0/body/23
  41  OK        Bezirksausschuss 24: Feldmoching-Hasenbergl    https://www.muenchen-transparent.de/oparl/v1.0/body/24
  42  OK        Bezirksausschuss 25: Laim                      https://www.muenchen-transparent.de/oparl/v1.0/body/25
  43  OK        Bezirksausschuss 2: Ludwigsvorstadt-Isarvorstadt  https://www.muenchen-transparent.de/oparl/v1.0/body/2
  44  OK        Bezirksausschuss 3: Maxvorstadt                https://www.muenchen-transparent.de/oparl/v1.0/body/3
  45  OK        Bezirksausschuss 4: Schwabing-West             https://www.muenchen-transparent.de/oparl/v1.0/body/4
  46  OK        Bezirksausschuss 5: Au-Haidhausen              https://www.muenchen-transparent.de/oparl/v1.0/body/5
  47  OK        Bezirksausschuss 6: Sendling                   https://www.muenchen-transparent.de/oparl/v1.0/body/6
  48  OK        Bezirksausschuss 7: Sendling-Westpark          https://www.muenchen-transparent.de/oparl/v1.0/body/7
  49  OK        Bezirksausschuss 8: Schwanthalerhöhe           https://www.muenchen-transparent.de/oparl/v1.0/body/8
  50  OK        Bezirksausschuss 9: Neuhausen-Nymphenburg      https://www.muenchen-transparent.de/oparl/v1.0/body/9
  51  OK        Bochum                                         https://oparl.politik-bei-uns.de/body/549ad6881ae6a038f9b5e1a1
  52  OK        Brühl                                          https://oparl.politik-bei-uns.de/body/5a427bc544875ce9770f760e
  53  OK        EUV                                            https://castroprauxel.gremien.info/oparl/body/EUV
  54  FEHLER    Edenkoben                                      NO_BODY_FIELD  (System: https://edenkoben.gremien.info/oparl/system)
  55  OK        Erftstadt                                      https://oparl.politik-bei-uns.de/body/5a4243f744875ce977aca94b
  56  OK        Erkelenz                                       https://oparl.politik-bei-uns.de/body/5a6ca2c6835b944a49fc7861
  57  FEHLER    Eschwege                                       HTTP_400  (System: https://rim.ekom21.de/eschwege/webservice/oparl/v1.1/system)
  58  OK        Gemeinde Aarbergen                             https://rim.ekom21.de/aarbergen/webservice/oparl/v1.1/body/1
  59  OK        Gemeinde Aldenhoven                            https://ratsinfo.aldenhoven.de/webservice/oparl/v1.1/body/1
  60  OK        Gemeinde Barnstädt                             https://weida-land.gremien.info/oparl/body/GemB
  61  OK        Gemeinde Cölbe                                 https://rim.ekom21.de/coelbe/webservice/oparl/v1.1/body/1
  62  OK        Gemeinde Ehringshausen                         https://rim.ekom21.de/ehringshausen/webservice/oparl/v1.1/body/1
  63  OK        Gemeinde Farnstädt                             https://weida-land.gremien.info/oparl/body/GemF
  64  OK        Gemeinde Fernwald                              https://rim.ekom21.de/fernwald/webservice/oparl/v1.1/body/1
  65  OK        Gemeinde Glashütten                            https://rim.ekom21.de/glashuetten/webservice/oparl/v1.1/body/1
  66  OK        Gemeinde Guxhagen                              https://rim.ekom21.de/guxhagen/webservice/oparl/v1.1/body/1
  67  FEHLER    Gemeinde Harsum                                HTTP_500  (System: https://www.harsum.sitzung-online.de/bi/oparl/1.0/system.asp)
  68  OK        Gemeinde Hiddenhausen                          https://hiddenhausen.ratsinfomanagement.net/webservice/oparl/v1.1/body/1
  69  OK        Gemeinde Hürtgenwald                           https://sdnetrim.kdvz-frechen.de/rim4220/webservice/oparl/v1.1/body/1
  70  OK        Gemeinde Inden                                 https://sdnetrim.kdvz-frechen.de/rim4230/webservice/oparl/v1.1/body/1
  71  OK        Gemeinde Itzstedt                              https://www.itzstedt.sitzung-online.de/bi/oparl/1.0/bodies.asp?id=4
  72  OK        Gemeinde Kall                                  https://sdnetrim.kdvz-frechen.de/rim4550/webservice/oparl/v1.1/body/1
  73  OK        Gemeinde Kayhude                               https://www.itzstedt.sitzung-online.de/bi/oparl/1.0/bodies.asp?id=5
  74  OK        Gemeinde Kirchlengern                          https://kirchlengern.ratsinfomanagement.net/webservice/oparl/v1.1/body/1
  75  OK        Gemeinde Kreuzau                               https://sdnetrim.kdvz-frechen.de/rim4250/webservice/oparl/v1.1/body/1
  76  OK        Gemeinde Ladbergen                             https://ladbergen.ratsinfomanagement.net/webservice/oparl/v1.1/body/1
  77  OK        Gemeinde Langenberg                            https://ratsinfo.langenberg.de/webservice/oparl/v1.0/body/1
  78  OK        Gemeinde Langerwehe                            https://sdnetrim.kdvz-frechen.de/rim4260/webservice/oparl/v1.1/body/1
  79  OK        Gemeinde Leopoldshöhe                          https://leopoldshoehe.ratsinfomanagement.net/webservice/oparl/v1.1/body/1
  80  OK        Gemeinde Lohfelden                             https://lohfelden.ratsinfomanagement.net/webservice/oparl/v1.1/body/1
  81  OK        Gemeinde Merzenich                             https://sdnetrim.kdvz-frechen.de/rim4280/webservice/oparl/v1.1/body/1
  82  OK        Gemeinde Nahe                                  https://www.itzstedt.sitzung-online.de/bi/oparl/1.0/bodies.asp?id=6
  83  OK        Gemeinde Nemsdorf-Göhrendorf                   https://weida-land.gremien.info/oparl/body/GemNG
  84  OK        Gemeinde Nettersheim                           https://sdnetrim.kdvz-frechen.de/rim4580/webservice/oparl/v1.1/body/1
  85  OK        Gemeinde Nörvenich                             https://sdnetrim.kdvz-frechen.de/rim4160/webservice/oparl/v1.1/body/1
  86  OK        Gemeinde Obhausen                              https://weida-land.gremien.info/oparl/body/GemO
  87  OK        Gemeinde Oering                                https://www.itzstedt.sitzung-online.de/bi/oparl/1.0/bodies.asp?id=7
  88  OK        Gemeinde Rödinghausen                          https://roedinghausen.ratsinfomanagement.net/webservice/oparl/v1.1/body/1
  89  OK        Gemeinde Schiffdorf                            https://schiffdorf.ratsinfomanagement.net/webservice/oparl/v1.1/body/1
  90  OK        Gemeinde Schmitten im Taunus                   https://rim.ekom21.de/schmitten/webservice/oparl/v1.1/body/1
  91  OK        Gemeinde Schwalmtal                            https://ris.schwalmtal.de/webservice/oparl/v1.1/body/1
  92  OK        Gemeinde Seth                                  https://www.itzstedt.sitzung-online.de/bi/oparl/1.0/bodies.asp?id=8
  93  OK        Gemeinde Steigra                               https://weida-land.gremien.info/oparl/body/GemS
  94  OK        Gemeinde Steinhagen                            https://ratsinfo.steinhagen.de/webservice/oparl/v1.1/body/1
  95  OK        Gemeinde Stemwede                              https://stemwede.ratsinfomanagement.net/webservice/oparl/v1.1/body/1
  96  OK        Gemeinde Sülfeld                               https://www.itzstedt.sitzung-online.de/bi/oparl/1.0/bodies.asp?id=9
  97  OK        Gemeinde Tangstedt                             https://www.itzstedt.sitzung-online.de/bi/oparl/1.0/bodies.asp?id=10
  98  OK        Gemeinde Titz                                  https://sdnetrim.kdvz-frechen.de/rim4170/webservice/oparl/v1.1/body/1
  99  OK        Gemeinde Uplengen                              https://uplengen.ratsinfomanagement.net/webservice/oparl/v1.1/body/1
 100  OK        Gemeinde Vettweiß                              https://sdnetrim.kdvz-frechen.de/rim4180/webservice/oparl/v1.1/body/1
 101  OK        Gemeinde Wachtendonk                           https://ris.wachtendonk.de/webservice/oparl/v1.1/body/1
 102  OK        Gemeinde Waldbrunn im Westerwald               https://rim.ekom21.de/waldbrunn/webservice/oparl/v1.1/body/1
 103  OK        Gemeinde Wallenhorst                           https://wallenhorst.ratsinfomanagement.net/webservice/oparl/v1.1/body/1
 104  OK        Gemeinde Weilerswist                           https://sdnetrim.kdvz-frechen.de/rim4510/webservice/oparl/v1.1/body/1
 105  OK        Gemeinde Willingen (Upland)                    https://rim.ekom21.de/willingen/webservice/oparl/v1.1/body/1
 106  OK        Hürtgenwald                                    https://oparl.politik-bei-uns.de/body/5a4243f744875ce977aca948
 107  OK        Inden                                          https://oparl.politik-bei-uns.de/body/5a429a6a44875ce9772d62df
 108  OK        Instance 0001                                  http://oparl.wuppertal.de/oparl/bodies/0001
 109  OK        Instance 0001                                  http://oparl.dresden.de/bodies/0001
 110  OK        Instance 0001                                  https://oparl.stadt-pirmasens.de/oparl/bodies/0001
 111  OK        Jülich                                         https://oparl.politik-bei-uns.de/body/5a4251d944875ce977d70a8e
 112  OK        Kall                                           https://oparl.politik-bei-uns.de/body/5a4243f944875ce977acc0b5
 113  OK        Kamen                                          https://oparl.politik-bei-uns.de/body/566349fe1ae6a0740409c270
 114  OK        Kerpen                                         https://oparl.politik-bei-uns.de/body/5a427aa244875ce9770dfc0c
 115  OK        Kindergartenzweckverband Gackenbach-Horbach    https://montabaur.gremien.info/oparl/body/44Gac
 116  OK        Kindergartenzweckverband Heilberscheid-Nomborn  https://montabaur.gremien.info/oparl/body/45Hei
 117  OK        Klingenstadt Solingen                          https://sdnetrim.kdvz-frechen.de/rim4957/webservice/oparl/v1.1/body/1
 118  OK        Kolpingstadt Kerpen                            https://ratsinfo.stadt-kerpen.de/webservice/oparl/v1.0/body/1
 119  OK        Krefeld                                        https://oparl.politik-bei-uns.de/body/5c476a1b2c66dc3b52c4c9cf
 120  OK        Kreis Euskirchen                               https://oparl.politik-bei-uns.de/body/5a4243f844875ce977acb348
 121  OK        Kreis Gütersloh                                https://sdnetrim.kdvz-frechen.de/rim4890/webservice/oparl/v1.1/body/1
 122  OK        Kreis Unna                                     https://oparl.politik-bei-uns.de/body/566344c81ae6a0740409c26e
 123  OK        Kreis Viersen                                  https://kis.kreis-viersen.de/webservice/oparl/v1.0/body/1
 124  OK        Kreis Viersen                                  https://oparl.politik-bei-uns.de/body/5b93e06c1d8f32e918743b14
 125  OK        Kreisstadt Homberg (Efze)                      https://rim.ekom21.de/homberg-efze/webservice/oparl/v1.1/body/1
 126  OK        Kreisverwaltung Euskirchen                     https://sdnetrim.kdvz-frechen.de/rim4520/webservice/oparl/v1.1/body/1
 127  OK        Kreuzau                                        https://oparl.politik-bei-uns.de/body/5a424a7e44875ce977c68967
 128  OK        Köln                                           https://oparl.politik-bei-uns.de/body/549ad6b51ae6a038f9b5e1a3
 129  FEHLER    Landkreis Ludwigslust-Parchim                  URL_ERROR: [Errno 11001] getaddrinfo failed  (System: https://www.lwl-pch.sitzung-online.de/bi/oparl/1.0/system.asp)
 130  OK        Landkreis Ludwigslust-Parchim                  https://oparl.politik-bei-uns.de/body/5a73013af24bb7ed5127a72a
 131  OK        Landkreis Märkisch-Oderland                    https://ratsinfo-online.net/landkreis-mol-bi/oparl/1.0/bodies.asp?id=1
 132  OK        Langerwehe                                     https://oparl.politik-bei-uns.de/body/5a42744c44875ce977075062
 133  OK        Leipzig                                        https://oparl.politik-bei-uns.de/body/5c07eb7b2c66dc3b523ef15c
 134  OK        Leopoldshöhe                                   https://oparl.politik-bei-uns.de/body/5a4243f844875ce977acb30d
 135  OK        Linnich                                        https://oparl.politik-bei-uns.de/body/5a4254da44875ce977dd55df
 136  OK        Merzenich                                      https://oparl.politik-bei-uns.de/body/5a4248c844875ce977c1ef4d
 137  OK        Moers                                          https://oparl.politik-bei-uns.de/body/549ad6a31ae6a038f9b5e1a2
 138  OK        Nettersheim                                    https://oparl.politik-bei-uns.de/body/5a426fd244875ce9770255fd
 139  OK        Nörvenich                                      https://oparl.politik-bei-uns.de/body/5a4272f344875ce97705cd0b
 140  FEHLER    OParl Mirror                                   URL_ERROR: [Errno 11001] getaddrinfo failed  (System: https://mirror.oparl.org/system)
 141  OK        Ortsbezirk Hayna                               https://herxheim.gremien.info/oparl/body/6
 142  OK        Ortsgemeinde Ailertchen                        https://westerburg.gremien.info/oparl/body/01
 143  OK        Ortsgemeinde Bellingen                         https://westerburg.gremien.info/oparl/body/02
 144  OK        Ortsgemeinde Berg (Pfalz)                      https://www.hagenbach.sitzung-online.de/bi/oparl/1.0/bodies.asp?id=5
 145  OK        Ortsgemeinde Berzhahn                          https://westerburg.gremien.info/oparl/body/03
 146  OK        Ortsgemeinde Bickenbach                        https://emmelshausen.gremien.info/oparl/body/Bic
 147  OK        Ortsgemeinde Boden                             https://montabaur.gremien.info/oparl/body/02Bod
 148  OK        Ortsgemeinde Brandscheid                       https://westerburg.gremien.info/oparl/body/04
 149  OK        Ortsgemeinde Daubach                           https://montabaur.gremien.info/oparl/body/03Dau
 150  OK        Ortsgemeinde Eitelborn                         https://montabaur.gremien.info/oparl/body/04Eit
 151  OK        Ortsgemeinde Enkenbach-Alsenborn               https://enkenbach-alsenborn.gremien.info/oparl/body/OGEA
 152  OK        Ortsgemeinde Enspel                            https://westerburg.gremien.info/oparl/body/05
 153  OK        Ortsgemeinde Fischbach                         https://enkenbach-alsenborn.gremien.info/oparl/body/OGFIBA
 154  OK        Ortsgemeinde Frankenstein                      https://enkenbach-alsenborn.gremien.info/oparl/body/OGFRA
 155  OK        Ortsgemeinde Gackenbach                        https://montabaur.gremien.info/oparl/body/05Gac
 156  OK        Ortsgemeinde Gemünden                          https://westerburg.gremien.info/oparl/body/06
 157  OK        Ortsgemeinde Girkenroth                        https://westerburg.gremien.info/oparl/body/07
 158  OK        Ortsgemeinde Girod                             https://montabaur.gremien.info/oparl/body/06Gir
 159  OK        Ortsgemeinde Großholbach                       https://montabaur.gremien.info/oparl/body/08Gro
 160  OK        Ortsgemeinde Guckheim                          https://westerburg.gremien.info/oparl/body/08
 161  OK        Ortsgemeinde Görgeshausen                      https://montabaur.gremien.info/oparl/body/07Goe
 162  OK        Ortsgemeinde Halbs                             https://westerburg.gremien.info/oparl/body/10
 163  OK        Ortsgemeinde Heilberscheid                     https://montabaur.gremien.info/oparl/body/09Hei
 164  OK        Ortsgemeinde Heiligenroth                      https://montabaur.gremien.info/oparl/body/10Hei
 165  OK        Ortsgemeinde Hergenroth                        https://westerburg.gremien.info/oparl/body/11
 166  OK        Ortsgemeinde Herxheim                          https://herxheim.gremien.info/oparl/body/2
 167  OK        Ortsgemeinde Herxheimweyher                    https://herxheim.gremien.info/oparl/body/5
 168  OK        Ortsgemeinde Hochspeyer                        https://enkenbach-alsenborn.gremien.info/oparl/body/OGHSP
 169  OK        Ortsgemeinde Holler                            https://montabaur.gremien.info/oparl/body/11Hol
 170  OK        Ortsgemeinde Horbach                           https://montabaur.gremien.info/oparl/body/12Hor
